Date,Title,positive_score,negative_score,neutral_score,prediction
2018-07-13,Adobe to bring Photoshop to iPad,0.1569204479,0.008979029,0.8341004848,neutral
2018-07-13,"Apple underinvesting in innovation, Bernstein's Sacconaghi says",0.8328457475,0.0387317128,0.1284225583,positive
2018-07-16,Bloomberg: Apple loses key execs in India struggles,0.009563976,0.9534114599,0.0370245576,negative
2018-07-16,Apple's App Store revenue nearly double Google's in 1H18,0.9340234995,0.0236745998,0.0423019715,positive
2018-07-19,Apple loses last Siri cofounder and search chief,0.0106152687,0.9245722294,0.0648124591,negative
2018-07-20,"Apple Watch, Fitbit, and Sonos in the Chinese tariff talks",0.0631546006,0.0146301128,0.9222153425,neutral
2018-07-20,Apple gets deadline to comply with Indian telecom regulation,0.3448478281,0.0433012061,0.6118509769,neutral
2018-07-24,Apple faces two hits from Trump's tariff threat,0.0312346164,0.9487045407,0.020060746,negative
2018-07-24,Apple confirms bug causing MacBook Pro performance issues,0.0180617217,0.9412500858,0.0406881869,negative
2018-07-25,Morgan Stanley: Fall iPhone facing production delay,0.0097876526,0.9402399063,0.0499724597,negative
2018-07-26,Apple Watch shipments grew 30% in Q2,0.9502305984,0.0138727054,0.0358966701,positive
2018-07-27,Opera prices IPO at $12/share,0.0363120176,0.0209568981,0.9427310824,neutral
2018-07-30,Notable earnings after Tuesday鈥檚 close,0.4997211993,0.4123219252,0.0879567787,positive
2018-07-31,Apple faces media scrutiny in China,0.0127181932,0.9277591705,0.0595226809,negative
2018-07-31,What to watch in Apple's Q3 report today,0.0235471167,0.048098702,0.9283541441,neutral
2018-07-31,"Apple beats by $0.16, beats on revenue",0.6998780966,0.0363035537,0.2638183236,positive
2018-07-31,Apple declares $0.73 dividend,0.0331139006,0.0776819363,0.8892041445,neutral
2018-07-31,Apple +2.4% on Q3 beats with Services at all-time high,0.9291376472,0.022010427,0.0488518998,positive
2018-07-31,Key takeaways from Apple's Q3 call include tariff talk,0.1376981884,0.0208000913,0.8415017128,neutral
2018-08-01,Huawei tops Apple as No. 2 smartphone seller,0.8947300911,0.0160846487,0.0891852826,positive
2018-08-01,Apple hits new all-time high as analysts boost targets,0.9172140956,0.0281099472,0.0546760373,positive
2018-08-02,Apple nears winning the race to $1T,0.8549912572,0.0138710085,0.1311377883,positive
2018-08-02,IDC: Worldwide tablet market -13.5% in Q2,0.1298572719,0.0210784394,0.8490642309,neutral
2018-08-02,Surge pushes Apple over $1T,0.6543227434,0.1175564155,0.228120774,positive
2018-08-02,Comcast bringing Amazon Prime Video to Xfinity,0.1655441076,0.0088732308,0.8255826831,neutral
2018-08-02,Apple pays two-thirds of Irish tax bill,0.0261920765,0.0254960954,0.9483118057,neutral
2018-08-06,Apple drops Infowars from podcast directory,0.0177045539,0.5242965817,0.457998842,negative
2018-08-07,Free speech debate among Big Tech,0.1181579381,0.0270846337,0.8547574282,neutral
2018-08-07,"Apple roundup: Munster outlines ""paradigm shift"", China warns of bargaining chip",0.0413744897,0.6975715756,0.2610539198,negative
2018-08-08,Invesco QQQ ETF (QQQ) July Summary,0.040984299,0.0353096277,0.9237060547,neutral
2018-08-08,Apple to US lawmakers: iPhone doesn't record conversations,0.0289075617,0.067271769,0.9038206339,neutral
2018-08-09,Invesco S&P 500 Quality ETF (SPHQ) July Summary,0.1055384055,0.0491547585,0.8453068733,neutral
2018-08-09,"Samsung launches Galaxy Note 9, Watch, and wireless pad to take on Apple",0.3137025833,0.0120844683,0.6742129922,neutral
2018-08-10,Tesla engineering chief returns to Apple,0.0427110419,0.0533435009,0.9039453864,neutral
2018-08-10,Report: Google could lose $50M this year from Fortnite snub,0.0098947138,0.9522180557,0.0378872119,negative
2018-08-13,Foxconn reports Q2 net profit drop that misses estimates,0.0102766743,0.9747717381,0.0149515672,negative
2018-08-13,"WSJ: India looks to ""level playing field"" with U.S. tech giants",0.9365587831,0.0119105456,0.0515306555,positive
2018-08-13,Apple delays group FaceTime chat for iOS 12,0.0285160728,0.0281662773,0.9433176517,neutral
2018-08-14,Einhorn's Greenlight Capital cuts Apple stake by 77%,0.0252345428,0.9018374681,0.0729279295,negative
2018-08-14,CNBC: Apple working on health data processing chip,0.0925548896,0.012338019,0.8951070905,neutral
2018-08-14,"Berkshire boosts stakes in Apple, US Bank, Teva, BNY Mellon, Delta in Q2",0.7398114204,0.0212402865,0.2389483005,positive
2018-08-14,"Bloomberg: Verizon nears 5G launch deals with Apple, Google",0.756067872,0.0159854554,0.2279467285,positive
2018-08-15,Twitter joins social peers in suspending Alex Jones,0.0299685057,0.7938520908,0.1761793941,negative
2018-08-15,Amazon's smart speaker share fell in Q2 while Google grew,0.0063071614,0.9719166756,0.0217761174,negative
2018-08-15,NAR: Apple faces Japan antitrust regulators over Yahoo game platform,0.0099912258,0.9375609159,0.0524478257,negative
2018-08-17,DigiTimes: Apple will debut entry-level MacBook in September,0.1912765801,0.0109782163,0.7977451682,neutral
2018-08-20,Apple removes 25K apps from China,0.011304656,0.9225509167,0.0661444962,negative
2018-08-21,BofAML raises Apple to 16% premium on non-gaming app potential,0.9312139153,0.0104416907,0.0583443865,positive
2018-08-21,Netflix tests subscriber payment approach to cut Apple out,0.52701056,0.0137366001,0.4592528641,positive
2018-08-22,Reuters: EU will approve Apple's Shazam buy,0.3815491199,0.0146708544,0.6037800312,neutral
2018-08-22,WSJ: Facebook pulls data security app from Apple store,0.0369007513,0.697127521,0.2659716606,negative
2018-08-23,Tim Cook to reap $120M from Apple rally,0.2672654986,0.0164921377,0.716242373,neutral
2018-08-23,GBH Insights forecasts 200M iPhone sales in next FY,0.1937037259,0.0119608771,0.7943354249,neutral
2018-08-23,"Apple hiring lots of ex-Tesla employees, not just for autonomous car project",0.1048580706,0.0295045674,0.865637362,neutral
2018-08-27,Apple to take iPhone X design to new phones,0.2015643418,0.0085247392,0.7899109721,neutral
2018-08-28,84% of companies dabbling in blockchain,0.0435197279,0.0222741161,0.9342061877,neutral
2018-08-28,Would Apple or Google buy a 'distressed' Tesla in the future?,0.0416945219,0.0382074304,0.9200981259,neutral
2018-08-28,DigiTimes: 70-75M iPhones could ship by year's end,0.1956598759,0.0089705372,0.7953695655,neutral
2018-08-29,FAANG short positions +42% in past year,0.0326793268,0.8978913426,0.0694293007,negative
2018-08-30,Apple scoops up AR lenses startup,0.0893789083,0.0244368017,0.8861842752,neutral
2018-08-30,"Report: Apple fall event coming September 12, streaming on Twitter?",0.0247807186,0.0435627699,0.9316564798,neutral
2018-08-30,"Berkshire Hathaway bought a ""little"" more Apple since Q2",0.3301258087,0.014192407,0.6556817889,neutral
2018-08-30,Apple will announce new iPhones on Sept. 12,0.0666342676,0.0148967048,0.9184690118,neutral
2018-08-30,Leaks show iPhone XS and Watch Series 4 designs,0.0275436807,0.0208659619,0.9515903592,neutral
2018-08-30,Buffett not a fan of Apple/Tesla tie-up,0.0321833789,0.0421079323,0.9257086515,neutral
2018-08-31,Apple discloses first self-driving test crash,0.0663893223,0.016090529,0.9175201654,neutral
2018-08-31,Apple notes defect in small number of iPhone 8 devices,0.3941441178,0.4871093631,0.1187465861,negative
2018-09-04,Canaccord Genuity raises Apple target on install base potential,0.8195173144,0.0179351289,0.162547484,positive
2018-09-04,Analyst Kuo expects 500% FOD growth next year,0.9326038957,0.0123853954,0.0550107472,positive
2018-09-04,Apple tops Q2 wearable shipments; Fitbit drops 22% Y/Y,0.0342746973,0.9531416297,0.0125837121,negative
2018-09-05,Germany denies backing down on tech giant taxes,0.0833636224,0.3539908826,0.5626454949,neutral
2018-09-05,Morgan Stanley: Apple video could hit $4.4B in 2025,0.3199200034,0.0231308788,0.6569491029,neutral
2018-09-06,European Commission approves Apple鈥檚 Shazam acquisition,0.1296404302,0.015991427,0.8543682098,neutral
2018-09-06,BofAML: Apple iPhone prices will be higher than Street expects,0.8600060344,0.0307405274,0.1092534363,positive
2018-09-06,Reuters: Apple building tool for police data requests,0.109738864,0.0130909169,0.8771702647,neutral
2018-09-07,Piper Jaffray raises Apple to 12% upside ahead of launch event,0.7835397124,0.0119303716,0.2045299262,positive
2018-09-07,Invesco QQQ ETF (QQQ) August Summary,0.0520033315,0.0385225154,0.909474194,neutral
2018-09-07,"""Project Runway"" stars Klum, Gunn head to Amazon",0.0404872261,0.0318298042,0.9276829958,neutral
2018-09-07,Goldman ups its Apple target; Apple down on tariff headlines,0.0808655918,0.878587544,0.0405468605,negative
2018-09-07,"Apple, suppliers drop on talks of tariff impact",0.0111203277,0.9518822432,0.036997322,negative
2018-09-07,Report: Apple discussing subscriptions for biggest papers,0.0391688123,0.0198117588,0.9410194755,neutral
2018-09-10,Trump says Apple should shift production to U.S. to avoid China tariffs,0.1866827309,0.0580135547,0.7553037405,neutral
2018-09-10,BofAML: Apple's iPhone prices could increase 20% under Trump's plan,0.9460633993,0.0136930877,0.0402434692,positive
2018-09-10,"Analyst predicts iPhone delay, iPad USB-C ahead of fall event",0.019748779,0.7588551641,0.2213960886,negative
2018-09-10,Invesco S&P 500 Quality ETF (SPHQ) August Summary,0.1691079289,0.064468883,0.7664232254,neutral
2018-09-11,UBS raises its Apple target on potential 20% services growth,0.8984876871,0.0141039947,0.0874083862,positive
2018-09-11,What to expect during Apple's iPhone launch event,0.0294813942,0.0493586771,0.9211599231,neutral
2018-09-12,Apple's fall iPhone event (live updates),0.0265614502,0.0520663187,0.9213722944,neutral
2018-09-13,"Needham praises Apple's ""movie industry"" release schedule",0.3141750097,0.0131774992,0.6726475358,neutral
2018-09-13,Goldman drops its Apple EPS forecast on lower XR price,0.0169557966,0.9409714341,0.0420727655,negative
2018-09-14,Report: LG Display becomes iPhone's second OLED supplier,0.4995246828,0.0134439152,0.4870313704,positive
2018-09-16,Apple falls silent on wireless charger,0.0214311462,0.5502929688,0.428275913,negative
2018-09-17,Report: Spotify nearing launch in Middle East/North Africa,0.3194623888,0.0107237585,0.6698138714,neutral
2018-09-17,Apple: ITC staff urging finding of no violation of Qualcomm patents,0.0916522816,0.4281499386,0.4801977873,neutral
2018-09-17,Bloomberg: Apple Watch excluded from latest tariffs,0.0189043004,0.0823875666,0.8987081051,neutral
2018-09-18,Tim Cook discusses Apple's narrow tariff miss,0.1037139893,0.0241097752,0.8721761703,neutral
2018-09-18,Appeals court backs Copyright Royalty Board's decisions,0.0495169535,0.2084840685,0.7419989109,neutral
2018-09-18,Ireland fully recovers 鈧13.1B tax bill from Apple,0.8975318074,0.0184469875,0.0840212405,positive
2018-09-19,WSJ: Apple prioritized release of iPhone XS models over XR,0.1517055333,0.0113159791,0.8369784951,neutral
2018-09-19,"Reports: Apple held 62% of Q2 handset profit, dominated premium smartphones",0.1921546161,0.0231010411,0.7847443819,neutral
2018-09-20,BMO raises its Apple target but wants to see iPhone unit growth,0.555200696,0.017390212,0.4274091721,positive
2018-09-21,"New iPhones, Apple Watch go on sale",0.0824605823,0.0175604895,0.8999789357,neutral
2018-09-24,"Modems, routers slammed by new U.S. tariffs but 'smart' tech goods escape",0.0264847223,0.898383081,0.075132221,negative
2018-09-24,"Risky business: Apple seeks streaming success without violence, sex",0.0840488076,0.0202900153,0.8956611156,neutral
2018-09-24,Tech giants face Commerce Department hearing; Apple remarks leak,0.0225051921,0.6193258166,0.3581690192,negative
2018-09-24,Ming-Chi Kuo: iPhone XS Max has 4x sales of XS,0.4275004268,0.010415039,0.5620845556,neutral
2018-09-24,Analysts see Sirius XM success likely in Pandora bid,0.9317641854,0.0131459022,0.0550898165,positive
2018-09-24,"Apple completes Shazam buy, bringing ad-free version to all users",0.3466626406,0.009785247,0.6435521245,neutral
2018-09-25,Report: Apple shifting iPhone XR orders due to production delays,0.0074972361,0.9717563391,0.0207464192,negative
2018-09-25,"Qualcomm charges Apple with stealing secrets, giving to Intel",0.0261463281,0.7676421404,0.2062115222,negative
2018-09-25,Gene Munster: Apple Music converting users 2.5x faster than Spotify,0.1941566318,0.0128541216,0.792989254,neutral
2018-09-26,Apple iPhone XS Max cost breakdown,0.0627100691,0.0271780621,0.9101119041,neutral
2018-09-26,Report: New iPhone sales momentum likely to slow in late 2018,0.0067458986,0.9654138088,0.027840307,negative
2018-09-27,JPMorgan starts Apple at Overweight on services potential,0.0800396502,0.8788526654,0.0411077179,negative
2018-09-28,Apple gets $234M in damages reversed in appeals court,0.1454024315,0.7037162781,0.1508812904,negative
2018-09-28,Bloomberg: ITC judge finds Apple violates one Qualcomm patent,0.023759013,0.8776975274,0.0985434428,negative
2018-09-28,Analyst: Google will pay Apple $9B this year to remain default search,0.2399791926,0.0145465406,0.7454742789,neutral
2018-10-01,"Piper survey shows higher iPhone XS demand, raises FY19 ASP target",0.9451960325,0.0322075039,0.0225964896,positive
2018-10-03,"Tim Cook talks customer data ""bunk"", China data storage",0.037529178,0.0413522199,0.9211186171,neutral
2018-10-04,"Amazon, Apple refute Bloomberg report on Chinese supply chain attack",0.0820304081,0.2095717639,0.7083978057,neutral
2018-10-04,"Apple again denies Businessweek story, says there's no gag order",0.0336158276,0.2414619327,0.7249222398,neutral
2018-10-05,Chinese spy chip report weighs on Apple suppliers,0.0167461708,0.9145340919,0.0687196776,negative
2018-10-05,Einhorn blows out of numerous positions,0.0701309666,0.6311706901,0.2986983359,negative
2018-10-08,Apple to Congress: No sign of microchip tampering,0.05284255,0.371252656,0.5759047866,neutral
2018-10-08,"Amazon roundup: Third-party sellers, Go Britain, and chip denials",0.0290096439,0.0409277864,0.9300625324,neutral
2018-10-08,Report: Apple and BT nearing pay-TV deal,0.3673177958,0.0343545564,0.5983276367,neutral
2018-10-08,Facebook launches Portal smart speakers with eye on video calls,0.1017052829,0.0130193094,0.8852754235,neutral
2018-10-08,Invesco QQQ ETF (QQQ) September Summary,0.0402370207,0.036668025,0.9230949879,neutral
2018-10-08,"Citi raises its Apple target, FY19 EPS estimate on XS sales",0.4045221806,0.0467863157,0.5486914515,neutral
2018-10-09,BofAML survey shows significant rise in iPhone upgrade interest,0.9519105554,0.022949947,0.025139505,positive
2018-10-09,Invesco S&P 500 Quality ETF (SPHQ) September Summary,0.110853821,0.0498802215,0.8392660022,neutral
2018-10-09,The Information: Apple's iPhone fraud struggles in China cost billions,0.0441331901,0.6784206033,0.2774462104,negative
2018-10-10,Tech lunch break: Large-caps slump with Nasdaq 100,0.0107948128,0.9584991336,0.0307060387,negative
2018-10-10,Apple acquired background-removing machine learning startup last year,0.1011134759,0.0128244311,0.8860621452,neutral
2018-10-10,FBI Director deflects questions on Chinese chip investigation,0.0265630726,0.5902509093,0.3831859827,negative
2018-10-10,CNBC: Apple will give away content as part of new TV strategy,0.039616175,0.0256222282,0.9347616434,neutral
2018-10-11,"Apple, Dialog sign $600M licensing deal",0.5381994843,0.0123885376,0.4494119883,positive
